content_hash_id,client_hash_id,model_score,confidence,suggested_action,reason_codes,impressions_feature_window,avg_position_feature_window,ctr_feature_window,days_with_any_row,is_declining
content_49f28fff0db5ada8,client_73cda7b4e4f265ea,0.6860314746468431,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",704.0,3.4919669945710248,0.0,59,1
content_6980e449adeea9c6,client_73cda7b4e4f265ea,0.6860302694402,low,monitor,['model_decline_risk'],15.0,3.4583333333333335,0.0,59,1
content_311c51c24ff1f0bc,client_73cda7b4e4f265ea,0.6860235976172749,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",1676.0,3.114960674138857,0.0005966587112171838,59,1
content_884f34c889f026d0,client_73cda7b4e4f265ea,0.686022226416016,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",1871.0,2.2568650419557814,0.0016034206306787815,59,1
content_ad49f5968c79b840,client_73cda7b4e4f265ea,0.686019580830601,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",2036.0,1.8210341035007764,0.0019646365422396855,59,1
content_3ff13ad803df7cdc,client_73cda7b4e4f265ea,0.6860194867756894,low,monitor,['model_decline_risk'],155.0,3.468163780663781,0.0,59,0
content_c42786fc4a37f6f9,client_73cda7b4e4f265ea,0.6860166960812083,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",774.0,2.7494268292605515,0.002583979328165375,59,1
content_0f79049ee3a29c6f,client_73cda7b4e4f265ea,0.6860147468653899,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",3184.0,3.17054037374245,0.000314070351758794,59,1
content_038fc7d146d73c00,client_73cda7b4e4f265ea,0.6860144184588388,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",4581.0,1.9325449867033289,0.0008731717965509714,59,1
content_02c7f4ba1fb6a179,client_73cda7b4e4f265ea,0.6860087251208516,low,monitor,['model_decline_risk'],17.0,3.4642857142857144,0.0,59,1
content_1538f0f4a009e3a0,client_73cda7b4e4f265ea,0.6860069967373963,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",1010.0,3.5137007602765964,0.0,59,1
content_e6f9225e743f27fc,client_73cda7b4e4f265ea,0.6860049444197815,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",549.0,3.491535475032871,0.0,59,1
content_a663a7f3e1bcd073,client_73cda7b4e4f265ea,0.6860038115068193,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",590.0,2.8041859163402427,0.003389830508474576,59,0
content_f164a3431d8b254f,client_73cda7b4e4f265ea,0.6860013304376632,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",2337.0,1.0088781372746423,0.0025673940949935813,59,0
content_9ac1199f32d71667,client_73cda7b4e4f265ea,0.6860002824789296,low,monitor,['model_decline_risk'],399.0,3.5075330081795597,0.0,59,1
content_5f29e46fb0907230,client_73cda7b4e4f265ea,0.6859995992073425,low,monitor,['model_decline_risk'],15.0,3.466666666666667,0.0,59,0
content_f98a651e85ba88aa,client_73cda7b4e4f265ea,0.6859959270725182,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",2856.0,3.1621867487097126,0.00035014005602240897,59,1
content_0402fa518f750994,client_73cda7b4e4f265ea,0.6859941203600137,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",2479.0,1.3819791207974208,0.002016942315449778,59,0
content_8cbeb75ed515655b,client_73cda7b4e4f265ea,0.6859929187484266,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",1303.0,3.117697436796283,0.0007674597083653108,59,0
content_84590cc0cfa39316,client_73cda7b4e4f265ea,0.6859922140446844,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",965.0,2.72720562589248,0.002072538860103627,59,1
content_f9fb0d4a3493d47c,client_73cda7b4e4f265ea,0.6859916531851281,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",688.0,3.5019980752262847,0.0,59,0
content_ba11b881b88b2833,client_73cda7b4e4f265ea,0.68598837461082,low,monitor,['model_decline_risk'],108.0,3.6957440476190477,0.009259259259259259,59,1
content_b3e34823ab1c17f6,client_73cda7b4e4f265ea,0.685980905474255,low,monitor,['model_decline_risk'],359.0,3.2476315351315352,0.002785515320334262,59,1
content_86e39862a6815403,client_73cda7b4e4f265ea,0.6859800885041152,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",1117.0,3.1215823494465957,0.0008952551477170994,59,1
content_d4a617c19e4888c9,client_73cda7b4e4f265ea,0.6859700728970269,low,monitor,['model_decline_risk'],219.0,3.8829840578206594,0.0,59,1
content_55c6ab79defa9737,client_73cda7b4e4f265ea,0.6859695429344144,low,monitor,['model_decline_risk'],124.0,3.480205415499533,0.0,59,0
content_1bae3105ddced7a3,client_73cda7b4e4f265ea,0.6859686461689236,low,monitor,['model_decline_risk'],181.0,3.4832586109542625,0.0,59,1
content_c9904cfaed4be49a,client_73cda7b4e4f265ea,0.6859685061836389,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",643.0,3.5060688402045908,0.0,59,0
content_750a4a7c6f8179d0,client_73cda7b4e4f265ea,0.6859629688721874,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",3350.0,3.19162535827161,0.00029850746268656717,59,1
content_69a9fbb41877ae46,client_73cda7b4e4f265ea,0.685962503914858,low,monitor,['model_decline_risk'],116.0,3.481723484848485,0.0,59,1
content_3744a23402c763e4,client_73cda7b4e4f265ea,0.6859563474349681,low,monitor,['model_decline_risk'],4.0,3.5,0.0,59,0
content_6e8816720c75fb03,client_f623b01661d4bfe4,0.6859563474349681,low,monitor,['model_decline_risk'],4.0,3.5,0.0,59,1
content_8bf3b072cfe41ecb,client_73cda7b4e4f265ea,0.6859460685436065,low,monitor,['model_decline_risk'],166.0,3.5107776010837237,0.0,59,1
content_58e01ee7ae94a89d,client_73cda7b4e4f265ea,0.6859434523208294,low,monitor,['model_decline_risk'],42.0,3.505376344086021,0.0,59,0
content_1f47a461db62a6cc,client_73cda7b4e4f265ea,0.6859413754576861,low,monitor,['model_decline_risk'],267.0,3.4949064824064826,0.0,59,0
content_24a1047bf3e1ae1b,client_73cda7b4e4f265ea,0.6859413274268823,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",806.0,3.5214870945247534,0.0,59,1
content_71d589fce84c8257,client_73cda7b4e4f265ea,0.6859393932014928,low,monitor,['model_decline_risk'],194.0,3.513971248876909,0.0,59,1
content_36e71c58caff1c99,client_73cda7b4e4f265ea,0.6859299474761611,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",2377.0,3.602014018242521,0.0,59,0
content_edac98df7d4a9588,client_73cda7b4e4f265ea,0.6859041652230169,low,monitor,['model_decline_risk'],30.0,3.4933333333333336,0.0,59,0
content_3a0a2c6888467cc1,client_73cda7b4e4f265ea,0.6858932937280107,low,monitor,['model_decline_risk'],361.0,3.0060266005181258,0.00554016620498615,59,1
content_b4f77a75409ec786,client_73cda7b4e4f265ea,0.6858894811236251,low,monitor,['model_decline_risk'],390.0,2.999775884092499,0.005128205128205128,59,0
content_669b91f6158fe2d5,client_73cda7b4e4f265ea,0.6858891093771653,low,monitor,['model_decline_risk'],183.0,3.504964726631393,0.0,59,1
content_8abe546b85487c0a,client_73cda7b4e4f265ea,0.6858823456039292,low,monitor,['model_decline_risk'],45.0,3.5,0.0,59,0
content_46c3e5e3efcf4ece,client_73cda7b4e4f265ea,0.6858785351087953,low,monitor,['model_decline_risk'],24.0,3.5,0.0,59,1
content_561d24ac78638f6d,client_73cda7b4e4f265ea,0.6858763576717558,low,monitor,['model_decline_risk'],12.0,3.5,0.0,59,0
content_edf82cf14e99002c,client_73cda7b4e4f265ea,0.6858752689501681,low,monitor,['model_decline_risk'],6.0,3.5,0.0,59,0
content_8796c77398c003ca,client_73cda7b4e4f265ea,0.6858752689501681,low,monitor,['model_decline_risk'],6.0,3.5,0.0,59,0
content_a1a66120efea3555,client_f623b01661d4bfe4,0.6858752689501681,low,monitor,['model_decline_risk'],6.0,3.5,0.0,59,1
content_042b2a2967455721,client_f623b01661d4bfe4,0.6858752689501681,low,monitor,['model_decline_risk'],6.0,3.5,0.0,59,1
content_5e91f66e1fcab632,client_2094c6eb080311d5,0.6858749060425178,low,monitor,['model_decline_risk'],4.0,3.5,0.0,59,1
content_f1b3ba3e1689ef14,client_73cda7b4e4f265ea,0.6858749060425178,low,monitor,['model_decline_risk'],4.0,3.5,0.0,59,0
content_abe022508500482b,client_f623b01661d4bfe4,0.6858745431346402,low,monitor,['model_decline_risk'],2.0,3.5,0.0,59,1
content_b9d1e73aa042e6ba,client_2094c6eb080311d5,0.6858745431346402,low,monitor,['model_decline_risk'],2.0,3.5,0.0,59,1
content_599ff03c2dfa0e7e,client_f623b01661d4bfe4,0.6858745431346402,low,monitor,['model_decline_risk'],2.0,3.5,0.0,59,0
content_388b29bc0ac731d6,client_2094c6eb080311d5,0.6858745431346402,low,monitor,['model_decline_risk'],2.0,3.5,0.0,59,1
content_7bd5f26ada0b4c1c,client_f623b01661d4bfe4,0.6858745431346402,low,monitor,['model_decline_risk'],2.0,3.5,0.0,59,1
content_7b9d47f60602f516,client_2094c6eb080311d5,0.6858745431346402,low,monitor,['model_decline_risk'],2.0,3.5,0.0,59,1
content_40a1f1b3fdef27a6,client_f623b01661d4bfe4,0.6858745431346402,low,monitor,['model_decline_risk'],2.0,3.5,0.0,59,0
content_206179f960443633,client_2094c6eb080311d5,0.6858745431346402,low,monitor,['model_decline_risk'],2.0,3.5,0.0,59,1
content_a28721fad5a0fb43,client_2094c6eb080311d5,0.6858745431346402,low,monitor,['model_decline_risk'],2.0,3.5,0.0,59,0
content_2454d0b667fcba47,client_73cda7b4e4f265ea,0.6858745431346402,low,monitor,['model_decline_risk'],2.0,3.5,0.0,59,0
content_ae7d7600a07b5f9d,client_f623b01661d4bfe4,0.6858745431346402,low,monitor,['model_decline_risk'],2.0,3.5,0.0,59,1
content_238d62b35d81cf08,client_2094c6eb080311d5,0.6858745431346402,low,monitor,['model_decline_risk'],2.0,3.5,0.0,59,0
content_b198333aef6e5fe3,client_f623b01661d4bfe4,0.6858745431346402,low,monitor,['model_decline_risk'],2.0,3.5,0.0,59,1
content_5701aa4510e56265,client_73cda7b4e4f265ea,0.6858733622811511,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",523.0,3.5260011036930283,0.0,59,0
content_3a621439bdb93bc5,client_73cda7b4e4f265ea,0.6858689828971031,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",1165.0,2.358565372647089,0.002575107296137339,59,0
content_b56874be44319668,client_73cda7b4e4f265ea,0.6858659579166975,low,monitor,['model_decline_risk'],331.0,3.2729941035975516,0.0030211480362537764,59,1
content_ea52c40a000eb59b,client_73cda7b4e4f265ea,0.6858641333422074,low,monitor,['model_decline_risk'],491.0,3.5269307481595615,0.0,59,1
content_bd65610b632539e6,client_73cda7b4e4f265ea,0.6858620033669721,low,monitor,['model_decline_risk'],423.0,3.2294124895819816,0.002364066193853428,59,1
content_49b71fccda24cbe6,client_73cda7b4e4f265ea,0.6858608116261897,low,monitor,['model_decline_risk'],484.0,3.2104377226334635,0.002066115702479339,59,1
content_d655a491741e8357,client_73cda7b4e4f265ea,0.685850091504237,low,monitor,['model_decline_risk'],84.0,3.510683760683761,0.0,59,1
content_9213ac6941bc3e0c,client_73cda7b4e4f265ea,0.685839997882013,low,monitor,['model_decline_risk'],386.0,3.250530415004099,0.0025906735751295338,59,0
content_6041c06d117bdfcd,client_73cda7b4e4f265ea,0.6858278869779194,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",5220.0,2.8772299966361303,0.0003831417624521073,59,1
content_05aa65f9184bb805,client_73cda7b4e4f265ea,0.6857892088631067,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",2740.0,3.658135947158761,0.0,59,1
content_8c8f0321cb43d9fa,client_73cda7b4e4f265ea,0.6857766308722313,low,monitor,['model_decline_risk'],26.0,3.5277777777777777,0.0,59,1
content_ba478657ba85c0d6,client_73cda7b4e4f265ea,0.6857753058297174,low,monitor,['model_decline_risk'],155.0,3.5344961240310075,0.0,59,1
content_afa86046c7bae56a,client_73cda7b4e4f265ea,0.6857748872112559,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",4911.0,1.9652384431700936,0.0008144980655670943,59,1
content_b2dc76344666fc07,client_73cda7b4e4f265ea,0.6857734057556584,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",1134.0,2.793975770337518,0.001763668430335097,59,1
content_a9af248a266444e3,client_73cda7b4e4f265ea,0.6857658652541128,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",821.0,3.5698875713307974,0.0,59,1
content_581549d790aaf005,client_73cda7b4e4f265ea,0.6857655836594778,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",4543.0,3.775547626134129,0.0,59,1
content_f6cb11ddace9e9f2,client_73cda7b4e4f265ea,0.6857521474253534,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",2059.0,1.9152967976309516,0.001942690626517727,59,1
content_0ac9afcc862576fd,client_73cda7b4e4f265ea,0.6857494558322249,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",4192.0,1.47117354387622,0.0011927480916030535,59,1
content_357d69379b24be2d,client_73cda7b4e4f265ea,0.6857462568452785,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",2423.0,2.3316933904944244,0.0012381345439537762,59,1
content_4f672cc4a48472e2,client_73cda7b4e4f265ea,0.6857420818157562,low,monitor,['model_decline_risk'],143.0,3.5650523088023083,0.0,59,1
content_12be49640ad99f5d,client_73cda7b4e4f265ea,0.685735065832809,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",706.0,3.5725837839675965,0.0,59,1
content_97a6255ae09a6c9c,client_73cda7b4e4f265ea,0.6857338634275123,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",2146.0,2.3554942637331986,0.0013979496738117428,59,1
content_5d3583c9a7266a36,client_73cda7b4e4f265ea,0.6857326588771205,low,monitor,['model_decline_risk'],118.0,3.544254658385093,0.0,59,1
content_eb6bf4453a33e21a,client_73cda7b4e4f265ea,0.6857285037641475,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",1930.0,2.3358911371548,0.0015544041450777201,59,1
content_3013e42bd6ea1097,client_73cda7b4e4f265ea,0.6857270690070472,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",3312.0,2.8713382404867582,0.0006038647342995169,59,1
content_836c351c35e0b554,client_73cda7b4e4f265ea,0.6857225445184167,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",884.0,3.5847579439262556,0.0,59,1
content_3eda25cfbcb64695,client_73cda7b4e4f265ea,0.6857213935900843,low,monitor,['model_decline_risk'],360.0,3.55924229540301,0.0,59,1
content_d5d68ed6f7c32e72,client_73cda7b4e4f265ea,0.6857059489725109,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",518.0,2.5896165555099726,0.005791505791505791,59,0
content_f4a539fead918e99,client_f623b01661d4bfe4,0.6857019394043744,low,monitor,['model_decline_risk'],24.0,6.217619047619047,0.041666666666666664,59,1
content_0a39d8962124194d,client_73cda7b4e4f265ea,0.6856996700146696,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",1253.0,3.609158045324203,0.0,59,1
content_16bb392bd697fd53,client_73cda7b4e4f265ea,0.6856929283813006,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",1922.0,3.643964115808307,0.0,59,0
content_e9653a92f6d507f2,client_73cda7b4e4f265ea,0.6856889472085265,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",3961.0,1.9563758027916718,0.001009845998485231,59,1
content_29179ec2d437d834,client_73cda7b4e4f265ea,0.685685407655591,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",2583.0,2.7931044802377247,0.0007742934572202865,59,1
content_1cdf82c9ce117fc1,client_73cda7b4e4f265ea,0.6856851796021168,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",768.0,1.7400747217147254,0.006510416666666667,59,1
content_d425678cb231d35a,client_73cda7b4e4f265ea,0.685675341680592,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",1502.0,2.7842729031646916,0.0013315579227696406,59,1
content_92cf89002f90b50a,client_73cda7b4e4f265ea,0.6856716229379249,low,monitor,['model_decline_risk'],11.0,3.5555555555555554,0.0,59,0
content_6afa0b3634fa8f35,client_73cda7b4e4f265ea,0.6856641706694304,low,monitor,['model_decline_risk'],58.0,3.5598958333333335,0.0,59,0
content_f8e42409472c59a9,client_73cda7b4e4f265ea,0.68566335242578,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",1601.0,3.2333331751870347,0.0006246096189881324,59,0
content_7488baa84a8df886,client_73cda7b4e4f265ea,0.685657983179096,high,monitor,"['model_decline_risk', 'visible_model_opportunity']",646.0,1.6988969647192347,0.009287925696594427,59,0
content_9ab9b5f644bc2488,client_73cda7b4e4f265ea,0.6856535414615136,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",1105.0,3.614389218140245,0.0,59,1
content_d2f7a49f6c2b7369,client_f623b01661d4bfe4,0.6856482205961979,low,monitor,['model_decline_risk'],27.0,5.907894736842105,0.037037037037037035,59,0
content_88fb89f0b35d5b66,client_73cda7b4e4f265ea,0.6856460487059953,low,monitor,['model_decline_risk'],11.0,3.5625,0.0,59,1
content_e75f5e4eece6787c,client_73cda7b4e4f265ea,0.6856449222350212,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",4716.0,2.9051419516439108,0.00042408821034775233,59,1
content_589325d984fa4d62,client_73cda7b4e4f265ea,0.6856430523395893,low,monitor,['model_decline_risk'],179.0,3.5715944143575724,0.0,59,1
content_f080d1f963095d8f,client_73cda7b4e4f265ea,0.6856425976549594,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",1828.0,1.9962869259459861,0.002188183807439825,59,0
content_56fb4b52319956c0,client_73cda7b4e4f265ea,0.685636578496574,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",947.0,2.4553151347972157,0.0031678986272439284,59,0
content_d0d85f7fc9541b77,client_73cda7b4e4f265ea,0.6856363225445405,low,monitor,['model_decline_risk'],67.0,3.567901234567901,0.0,59,0
content_d46c7508dd81b273,client_73cda7b4e4f265ea,0.6856306372650797,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",3777.0,3.3225334790704437,0.00026476039184537993,59,1
content_70789536109a7a3b,client_73cda7b4e4f265ea,0.6856257021496274,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",1152.0,2.832910352377951,0.001736111111111111,59,1
content_d92b6846a9c8376a,client_73cda7b4e4f265ea,0.6856252108443704,low,monitor,['model_decline_risk'],67.0,3.570918367346939,0.0,59,0
content_3add75acb3b21837,client_73cda7b4e4f265ea,0.6856206630395718,low,monitor,['model_decline_risk'],320.0,3.5846236939751974,0.0,59,1
content_a339802c798e6d30,client_73cda7b4e4f265ea,0.6856158969288016,low,monitor,['model_decline_risk'],190.0,3.5795100354191263,0.0,59,0
content_16d6699014f028ac,client_73cda7b4e4f265ea,0.6856136907593426,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",1056.0,2.44242325791488,0.002840909090909091,59,0
content_8b5de2397b2ead5a,client_73cda7b4e4f265ea,0.6856128028234052,low,monitor,['model_decline_risk'],9.0,3.5714285714285716,0.0,59,0
content_94440f06057a720c,client_73cda7b4e4f265ea,0.6856077897613287,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",1386.0,2.805240655279033,0.001443001443001443,59,0
content_3c8ec79f6b08f51e,client_73cda7b4e4f265ea,0.6856022201982996,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",2779.0,1.1306208522863181,0.0021590500179920835,59,1
content_f6529135d6717883,client_73cda7b4e4f265ea,0.6856020889200011,low,monitor,['model_decline_risk'],148.0,3.5811889499389498,0.0,59,1
content_aa47cff2310ae1e9,client_73cda7b4e4f265ea,0.6856014713333075,low,monitor,['model_decline_risk'],66.0,3.5773148148148146,0.0,59,0
content_a45039a9b14bca07,client_73cda7b4e4f265ea,0.6856005796724178,low,monitor,['model_decline_risk'],469.0,3.5974209724108768,0.0,59,1
content_2d6b16c5b7c0710f,client_73cda7b4e4f265ea,0.6855966719873937,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",1272.0,3.63806220541996,0.0,59,0
content_a38e66a2f8d57497,client_73cda7b4e4f265ea,0.6855943720456668,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",1375.0,1.6016179234126213,0.0036363636363636364,59,0
content_2fb3eea3927ff69a,client_73cda7b4e4f265ea,0.6855906891445044,low,monitor,['model_decline_risk'],16.0,3.577777777777778,0.0,59,0
content_a540918eadc951a3,client_73cda7b4e4f265ea,0.6855862901790513,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",2811.0,2.403586716995734,0.0010672358591248667,59,1
content_173532f7b303fb83,client_73cda7b4e4f265ea,0.6855773164967072,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",1984.0,3.2444210083140503,0.0005040322580645161,59,1
content_82b134e4126e37c5,client_73cda7b4e4f265ea,0.6855739212304783,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",5061.0,2.504453286808377,0.0005927682276229994,59,1
content_202513220e4e5768,client_73cda7b4e4f265ea,0.6855711227075969,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",1156.0,3.2323168148116754,0.0008650519031141869,59,0
content_018cb67dbaadd625,client_73cda7b4e4f265ea,0.6855652082750558,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",2274.0,2.3795842155992153,0.0013192612137203166,59,0
content_729726ba1028c3f1,client_73cda7b4e4f265ea,0.6855651040708175,low,monitor,['model_decline_risk'],80.0,3.587878787878788,0.0,59,0
content_4ce40288542e4b76,client_73cda7b4e4f265ea,0.6855633387148417,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",6319.0,2.9761274379959715,0.0003165057762304162,59,0
content_49aa35f19f28bc8d,client_73cda7b4e4f265ea,0.6855627254127107,low,monitor,['model_decline_risk'],184.0,3.593650793650794,0.0,59,0
content_2136ae2b82775b0b,client_73cda7b4e4f265ea,0.6855611440162629,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",1586.0,1.9650963853205923,0.0025220680958385876,59,1
content_21b797a831f09699,client_73cda7b4e4f265ea,0.6855583908046861,low,monitor,['model_decline_risk'],163.0,3.593792517006803,0.0,59,0
content_2c77f72048864064,client_73cda7b4e4f265ea,0.6855537903237002,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",3197.0,0.628559189700488,0.002189552705661558,59,1
content_f739c54d3b47842c,client_73cda7b4e4f265ea,0.6855534996724775,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",2152.0,2.863534345483511,0.0009293680297397769,59,1
content_146998d49b077979,client_73cda7b4e4f265ea,0.6855495260428659,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",1405.0,3.6795424359558044,0.0,59,1
content_025249446195859a,client_73cda7b4e4f265ea,0.6855466636040367,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",1509.0,3.2412076480235634,0.0006626905235255136,59,1
content_e6fb1c64c513d0cc,client_73cda7b4e4f265ea,0.685544377121658,low,monitor,['model_decline_risk'],237.0,3.445394420394421,0.004219409282700422,59,1
content_5c3f4e8e97c4f956,client_73cda7b4e4f265ea,0.6855374868967145,low,monitor,['model_decline_risk'],47.0,3.59375,0.0,59,1
content_17b01ace975d507a,client_73cda7b4e4f265ea,0.6855346307451772,low,monitor,['model_decline_risk'],413.0,3.410603614840903,0.002421307506053269,59,1
content_2aa9c318f3cf54b5,client_73cda7b4e4f265ea,0.6855294248388488,low,monitor,['model_decline_risk'],134.0,3.62235142118863,0.0,59,1
content_a79c39f9f624f3f3,client_73cda7b4e4f265ea,0.6855238899982367,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",1541.0,3.693205705141951,0.0,59,0
content_44375289914acc69,client_73cda7b4e4f265ea,0.6855201808607356,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",3419.0,2.0095918924144582,0.00116993272886809,59,1
content_6d9be52042738736,client_73cda7b4e4f265ea,0.6855131301398268,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",512.0,3.623282398523271,0.0,59,1
content_45a8d8bc9ec0d757,client_73cda7b4e4f265ea,0.6855080874588235,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",2268.0,1.978465459542186,0.001763668430335097,59,1
content_c8ca93c757ccd457,client_73cda7b4e4f265ea,0.6855070205422625,low,monitor,['model_decline_risk'],6.0,3.6,0.0,59,0
content_42afdf88a6ffec76,client_73cda7b4e4f265ea,0.6855020272912808,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",505.0,3.6259514552136687,0.0,59,1
content_06b9670fc99ed901,client_73cda7b4e4f265ea,0.6854979945814927,low,monitor,['model_decline_risk'],69.0,3.6055555555555556,0.0,59,0
content_7cfb92e4dc166b0e,client_73cda7b4e4f265ea,0.6854965856070562,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",593.0,3.6317662494257714,0.0,59,1
content_96ea277cda705a12,client_73cda7b4e4f265ea,0.6854914456382853,low,monitor,['model_decline_risk'],27.0,3.6052631578947367,0.0,59,0
content_c823dbd44442db30,client_73cda7b4e4f265ea,0.6854912070963423,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",839.0,3.64535177487154,0.0,59,1
content_da56682b6619b6b9,client_73cda7b4e4f265ea,0.685488624580541,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",1850.0,2.4684846006481873,0.0016216216216216215,59,0
content_6173b6c15c869a0b,client_73cda7b4e4f265ea,0.6854744423318054,low,monitor,['model_decline_risk'],52.0,3.6111111111111116,0.0,59,0
content_54036ec6526f7302,client_73cda7b4e4f265ea,0.6854711738983079,low,monitor,['model_decline_risk'],34.0,3.6111111111111107,0.0,59,0
content_28bcadd0365e45b3,client_73cda7b4e4f265ea,0.6854674308734885,low,monitor,['model_decline_risk'],59.0,3.6354838709677417,0.0,59,0
content_dc0961227ef417a3,client_73cda7b4e4f265ea,0.6854664527952525,low,monitor,['model_decline_risk'],8.0,3.6111111111111107,0.0,59,0
content_9294c68f0593514e,client_73cda7b4e4f265ea,0.6854621917031171,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",3321.0,2.877203019055907,0.0006022282445046673,59,1
content_46e6b2ecbd95b5f8,client_73cda7b4e4f265ea,0.6854545704052364,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",2178.0,1.9718883537193905,0.0018365472910927456,59,0
content_b3600ac053848fcf,client_73cda7b4e4f265ea,0.6854504858123328,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",2628.0,2.4148731106143044,0.001141552511415525,59,0
content_d276ab195741ee4e,client_73cda7b4e4f265ea,0.685448388151146,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",1255.0,3.287531361662399,0.0007968127490039841,59,1
content_df06194c1f2d1908,client_73cda7b4e4f265ea,0.6854475275778912,low,monitor,['model_decline_risk'],386.0,3.1235674287398427,0.0051813471502590676,59,0
content_3f43d185004e601a,client_73cda7b4e4f265ea,0.68544512508009,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",784.0,3.6551498343148343,0.0,59,1
content_f0cb4b55adf4cb46,client_73cda7b4e4f265ea,0.6854330223587486,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",3199.0,2.0063064554186907,0.0012503907471084713,59,0
content_b16abf9533d7d49e,client_73cda7b4e4f265ea,0.6854178528024861,low,monitor,['model_decline_risk'],136.0,3.6306122448979594,0.0,59,0
content_2fb3a0b78c519478,client_f623b01661d4bfe4,0.6854147403426644,low,monitor,['model_decline_risk'],5.0,3.625,0.0,59,0
content_ed9fde06555f529c,client_73cda7b4e4f265ea,0.6854112687339088,low,monitor,"['model_decline_risk', 'visible_model_opportunity']",3869.0,3.3640257903345208,0.0002584647195657793,59,0
